Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Test % Positive,Geography
11/17/2020,Schenectady,30,1950,647,135460,4.64%,COUNTY
11/17/2020,Schoharie,5,160,602,19524,0.83%,COUNTY
11/17/2020,Schuyler,1,238,127,15802,0.79%,COUNTY
11/17/2020,Seneca,2,222,133,23475,1.50%,COUNTY
11/17/2020,St. Lawrence,7,610,1011,104727,0.69%,COUNTY
11/17/2020,Steuben,19,1467,878,66397,2.16%,COUNTY
11/17/2020,Suffolk,430,54485,11360,1269265,3.79%,COUNTY
11/17/2020,Sullivan,15,2008,397,44867,3.78%,COUNTY
11/17/2020,Tioga,11,984,249,37260,4.42%,COUNTY
11/17/2020,Tompkins,8,828,6591,611930,0.12%,COUNTY
11/17/2020,Ulster,30,2865,1015,141181,2.96%,COUNTY
11/17/2020,Warren,3,518,353,45782,0.85%,COUNTY
11/17/2020,Washington,0,407,336,42239,0.00%,COUNTY
11/17/2020,Wayne,16,824,575,68057,2.78%,COUNTY
11/17/2020,Westchester,360,45335,7332,983794,4.91%,COUNTY
11/17/2020,Wyoming,12,375,225,29174,5.33%,COUNTY
11/17/2020,Yates,1,218,87,14798,1.15%,COUNTY
11/18/2020,Albany,92,4822,2566,228312,3.59%,COUNTY
11/18/2020,Allegany,17,709,1511,34363,1.13%,COUNTY
11/18/2020,Bronx,308,59856,11469,1173722,2.69%,COUNTY
11/18/2020,Broome,75,4620,2157,203404,3.48%,COUNTY
11/18/2020,Cattaraugus,41,780,695,55213,5.90%,COUNTY
11/18/2020,Cayuga,12,676,564,63452,2.13%,COUNTY
11/18/2020,Chautauqua,12,1316,769,98539,1.56%,COUNTY
11/18/2020,Chemung,49,2487,956,83206,5.13%,COUNTY
11/18/2020,Chenango,13,531,344,42069,3.78%,COUNTY
11/18/2020,Clinton,8,397,333,57755,2.40%,COUNTY
11/18/2020,Columbia,12,918,609,49491,1.97%,COUNTY
11/18/2020,Cortland,26,827,447,55848,5.82%,COUNTY
11/18/2020,Delaware,2,291,418,34369,0.48%,COUNTY
11/18/2020,Dutchess,53,6439,1655,261617,3.20%,COUNTY
11/18/2020,Erie,490,19473,10099,678188,4.85%,COUNTY
11/18/2020,Essex,3,239,264,27102,1.14%,COUNTY
11/18/2020,Franklin,8,215,295,35113,2.71%,COUNTY
11/18/2020,Fulton,7,415,448,35067,1.56%,COUNTY
11/18/2020,Genesee,19,674,471,46562,4.03%,COUNTY
11/18/2020,Greene,4,600,288,30897,1.39%,COUNTY
11/18/2020,Hamilton,4,35,76,3289,5.26%,COUNTY
11/18/2020,Herkimer,13,537,439,55143,2.96%,COUNTY
11/18/2020,Jefferson,9,354,549,52726,1.64%,COUNTY
11/18/2020,Kings,540,83083,22956,2118732,2.35%,COUNTY
11/18/2020,Lewis,10,275,129,16791,7.75%,COUNTY
11/18/2020,Livingston,15,542,1293,46743,1.16%,COUNTY
11/18/2020,Madison,13,766,592,57429,2.20%,COUNTY
11/18/2020,Monroe,296,11444,9079,634984,3.26%,COUNTY
11/18/2020,Montgomery,13,362,312,38395,4.17%,COUNTY
11/18/2020,Nassau,374,55486,12509,1276325,2.99%,COUNTY
11/18/2020,New York,355,41263,19969,1767824,1.78%,COUNTY
11/18/2020,Niagara,65,2934,2123,149811,3.06%,COUNTY
11/18/2020,Oneida,94,3846,3537,272050,2.66%,COUNTY
11/18/2020,Onondaga,193,8494,5464,438777,3.53%,COUNTY
11/18/2020,Ontario,14,1022,1434,81368,0.98%,COUNTY
11/18/2020,Orange,154,15566,2403,270128,6.41%,COUNTY
11/18/2020,Orleans,10,548,192,24010,5.21%,COUNTY
11/18/2020,Oswego,28,1081,1204,82090,2.33%,COUNTY
11/18/2020,Otsego,12,492,1174,45553,1.02%,COUNTY
11/18/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
11/18/2020,Putnam,37,2306,801,73896,4.62%,COUNTY
11/18/2020,Queens,460,84269,18566,1834643,2.48%,COUNTY
11/18/2020,Rensselaer,22,1411,1403,130809,1.57%,COUNTY
11/18/2020,Richmond,184,20398,4427,455958,4.16%,COUNTY
11/18/2020,Rockland,87,20263,3039,299187,2.86%,COUNTY
11/18/2020,Saratoga,35,1804,1949,168424,1.80%,COUNTY
11/18/2020,Schenectady,33,1983,1817,137277,1.82%,COUNTY
11/18/2020,Schoharie,2,162,609,20133,0.33%,COUNTY
11/18/2020,Schuyler,9,247,193,15995,4.66%,COUNTY
11/18/2020,Seneca,3,225,149,23624,2.01%,COUNTY
11/18/2020,St. Lawrence,17,627,2866,107593,0.59%,COUNTY
11/18/2020,Steuben,21,1488,777,67174,2.70%,COUNTY
11/18/2020,Suffolk,431,54916,13645,1282910,3.16%,COUNTY
11/18/2020,Sullivan,23,2031,394,45261,5.84%,COUNTY
11/18/2020,Tioga,12,996,352,37612,3.41%,COUNTY
11/18/2020,Tompkins,12,840,8970,620900,0.13%,COUNTY
11/18/2020,Ulster,72,2937,1669,142850,4.31%,COUNTY
11/18/2020,Warren,7,525,572,46354,1.22%,COUNTY
11/18/2020,Washington,4,411,401,42640,1.00%,COUNTY
11/18/2020,Wayne,30,854,795,68852,3.77%,COUNTY
11/18/2020,Westchester,337,45672,9771,993565,3.45%,COUNTY
11/18/2020,Wyoming,7,382,182,29356,3.85%,COUNTY
11/18/2020,Yates,2,220,100,14898,2.00%,COUNTY
11/19/2020,Albany,84,4906,4662,232974,1.80%,COUNTY
11/19/2020,Allegany,49,758,2048,36411,2.39%,COUNTY
11/19/2020,Bronx,377,60233,11946,1185668,3.16%,COUNTY
11/19/2020,Broome,68,4688,1697,205101,4.01%,COUNTY
11/19/2020,Cattaraugus,29,809,408,55621,7.11%,COUNTY
11/19/2020,Cayuga,5,681,222,63674,2.25%,COUNTY
11/19/2020,Chautauqua,35,1351,1291,99830,2.71%,COUNTY
11/19/2020,Chemung,31,2518,716,83922,4.33%,COUNTY
11/19/2020,Chenango,11,542,187,42256,5.88%,COUNTY
11/19/2020,Clinton,9,406,1301,59056,0.69%,COUNTY
11/19/2020,Columbia,16,934,582,50073,2.75%,COUNTY
11/19/2020,Cortland,12,839,460,56308,2.61%,COUNTY
11/19/2020,Delaware,6,297,102,34471,5.88%,COUNTY
11/19/2020,Dutchess,54,6493,2283,263900,2.37%,COUNTY
11/19/2020,Erie,630,20103,14573,692761,4.32%,COUNTY
11/19/2020,Essex,1,240,224,27326,0.45%,COUNTY
11/19/2020,Franklin,5,220,162,35275,3.09%,COUNTY
11/19/2020,Fulton,1,416,336,35403,0.30%,COUNTY
11/19/2020,Genesee,21,695,382,46944,5.50%,COUNTY
11/19/2020,Greene,4,604,140,31037,2.86%,COUNTY
11/19/2020,Hamilton,0,35,67,3356,0.00%,COUNTY
11/19/2020,Herkimer,15,552,364,55507,4.12%,COUNTY
11/19/2020,Jefferson,22,376,915,53641,2.40%,COUNTY
11/19/2020,Kings,525,83608,24164,2142896,2.17%,COUNTY
11/19/2020,Lewis,9,284,75,16866,12.00%,COUNTY
11/19/2020,Livingston,7,549,1023,47766,0.68%,COUNTY
11/19/2020,Madison,10,776,632,58061,1.58%,COUNTY
11/19/2020,Monroe,289,11733,8283,643267,3.49%,COUNTY
11/19/2020,Montgomery,2,364,171,38566,1.17%,COUNTY
11/19/2020,Nassau,389,55875,13145,1289470,2.96%,COUNTY
11/19/2020,New York,357,41620,20972,1788796,1.70%,COUNTY
11/19/2020,Niagara,89,3023,1986,151797,4.48%,COUNTY
11/19/2020,Oneida,50,3896,2141,274191,2.34%,COUNTY
11/19/2020,Onondaga,241,8735,6733,445510,3.58%,COUNTY
11/19/2020,Ontario,17,1039,512,81880,3.32%,COUNTY
11/19/2020,Orange,111,15677,2354,272482,4.72%,COUNTY
11/19/2020,Orleans,2,550,89,24099,2.25%,COUNTY
11/19/2020,Oswego,20,1101,1029,83119,1.94%,COUNTY
11/19/2020,Otsego,5,497,112,45665,4.46%,COUNTY
11/19/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
11/19/2020,Putnam,2,2308,108,74004,1.85%,COUNTY
11/19/2020,Queens,574,84843,21159,1855802,2.71%,COUNTY
11/19/2020,Rensselaer,38,1449,2513,133322,1.51%,COUNTY
11/19/2020,Richmond,188,20586,5420,461378,3.47%,COUNTY
11/19/2020,Rockland,88,20351,3795,302982,2.32%,COUNTY
11/19/2020,Saratoga,38,1842,1378,169802,2.76%,COUNTY
11/19/2020,Schenectady,14,1997,1049,138326,1.33%,COUNTY
11/19/2020,Schoharie,0,162,24,20157,0.00%,COUNTY
11/19/2020,Schuyler,1,248,75,16070,1.33%,COUNTY
11/19/2020,Seneca,7,232,96,23720,7.29%,COUNTY
11/19/2020,St. Lawrence,22,649,1496,109089,1.47%,COUNTY
11/19/2020,Steuben,14,1502,526,67700,2.66%,COUNTY
11/19/2020,Suffolk,413,55329,14807,1297717,2.79%,COUNTY
11/19/2020,Sullivan,13,2044,365,45626,3.56%,COUNTY
11/19/2020,Tioga,2,998,230,37842,0.87%,COUNTY
11/19/2020,Tompkins,8,848,11548,632448,0.07%,COUNTY
11/19/2020,Ulster,32,2969,1223,144073,2.62%,COUNTY
11/19/2020,Warren,5,530,270,46624,1.85%,COUNTY
11/19/2020,Washington,3,414,195,42835,1.54%,COUNTY
11/19/2020,Wayne,4,858,236,69088,1.69%,COUNTY
11/19/2020,Westchester,392,46064,10253,1003818,3.82%,COUNTY
11/19/2020,Wyoming,2,384,122,29478,1.64%,COUNTY
11/19/2020,Yates,0,220,89,14987,0.00%,COUNTY
11/20/2020,Albany,107,5013,2351,235325,4.55%,COUNTY
11/20/2020,Allegany,49,807,1098,37509,4.46%,COUNTY
11/20/2020,Bronx,402,60635,10570,1196238,3.80%,COUNTY
11/20/2020,Broome,104,4792,3228,208329,3.22%,COUNTY
11/20/2020,Cattaraugus,33,842,440,56061,7.50%,COUNTY
11/20/2020,Cayuga,17,698,864,64538,1.97%,COUNTY
11/20/2020,Chautauqua,11,1362,608,100438,1.81%,COUNTY
11/20/2020,Chemung,53,2571,1633,85555,3.25%,COUNTY
11/20/2020,Chenango,9,551,344,42600,2.62%,COUNTY
11/20/2020,Clinton,6,412,539,59595,1.11%,COUNTY
11/20/2020,Columbia,18,952,504,50577,3.57%,COUNTY
11/20/2020,Cortland,31,870,792,57100,3.91%,COUNTY
11/20/2020,Delaware,3,300,238,34709,1.26%,COUNTY
11/20/2020,Dutchess,76,6569,2466,266366,3.08%,COUNTY
11/20/2020,Erie,451,20554,7415,700176,6.08%,COUNTY
11/20/2020,Essex,6,246,215,27541,2.79%,COUNTY
11/20/2020,Franklin,9,229,625,35900,1.44%,COUNTY
11/20/2020,Fulton,13,429,550,35953,2.36%,COUNTY
11/20/2020,Genesee,40,735,680,47624,5.88%,COUNTY
11/20/2020,Greene,18,622,311,31348,5.79%,COUNTY
11/20/2020,Hamilton,1,36,17,3373,5.88%,COUNTY
11/20/2020,Herkimer,12,564,372,55879,3.23%,COUNTY
11/20/2020,Jefferson,31,407,764,54405,4.06%,COUNTY
11/20/2020,Kings,522,84130,21922,2164818,2.38%,COUNTY
11/20/2020,Lewis,16,300,206,17072,7.77%,COUNTY
11/20/2020,Livingston,28,577,1411,49177,1.98%,COUNTY
11/20/2020,Madison,19,795,516,58577,3.68%,COUNTY
11/20/2020,Monroe,359,12092,8977,652244,4.00%,COUNTY
11/20/2020,Montgomery,12,376,403,38969,2.98%,COUNTY
11/20/2020,Nassau,394,56269,13271,1302741,2.97%,COUNTY
11/20/2020,New York,376,41996,18975,1807771,1.98%,COUNTY
11/20/2020,Niagara,65,3088,1608,153405,4.04%,COUNTY
11/20/2020,Oneida,142,4038,3931,278122,3.61%,COUNTY
11/20/2020,Onondaga,212,8947,6670,452180,3.18%,COUNTY
11/20/2020,Ontario,33,1072,1052,82932,3.14%,COUNTY
11/20/2020,Orange,122,15799,2552,275034,4.78%,COUNTY
11/20/2020,Orleans,4,554,233,24332,1.72%,COUNTY
11/20/2020,Oswego,63,1164,870,83989,7.24%,COUNTY
11/20/2020,Otsego,8,505,415,46080,1.93%,COUNTY
11/20/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
11/20/2020,Putnam,48,2356,939,74943,5.11%,COUNTY
11/20/2020,Queens,441,85284,18628,1874430,2.37%,COUNTY
11/20/2020,Rensselaer,45,1494,2894,136216,1.55%,COUNTY
11/20/2020,Richmond,204,20790,5390,466768,3.78%,COUNTY
11/20/2020,Rockland,160,20511,5044,308026,3.17%,COUNTY
11/20/2020,Saratoga,33,1875,2778,172580,1.19%,COUNTY
11/20/2020,Schenectady,65,2062,2540,140866,2.56%,COUNTY
11/20/2020,Schoharie,4,166,126,20283,3.17%,COUNTY
11/20/2020,Schuyler,5,253,308,16378,1.62%,COUNTY
11/20/2020,Seneca,8,240,385,24105,2.08%,COUNTY
11/20/2020,St. Lawrence,9,658,1147,110236,0.78%,COUNTY
11/20/2020,Steuben,23,1525,1600,69300,1.44%,COUNTY
11/20/2020,Suffolk,478,55807,17718,1315435,2.70%,COUNTY
11/20/2020,Sullivan,21,2065,418,46044,5.02%,COUNTY
11/20/2020,Tioga,15,1013,567,38409,2.65%,COUNTY
11/20/2020,Tompkins,28,876,13495,645943,0.21%,COUNTY
11/20/2020,Ulster,35,3004,2320,146393,1.51%,COUNTY
11/20/2020,Warren,7,537,561,47185,1.25%,COUNTY
11/20/2020,Washington,4,418,485,43320,0.82%,COUNTY
11/20/2020,Wayne,43,901,797,69885,5.40%,COUNTY
11/20/2020,Westchester,405,46469,9588,1013406,4.22%,COUNTY
11/20/2020,Wyoming,13,397,349,29827,3.72%,COUNTY
11/20/2020,Yates,4,224,196,15183,2.04%,COUNTY
11/21/2020,Albany,95,5108,3915,239240,2.43%,COUNTY
11/21/2020,Allegany,39,846,505,38014,7.72%,COUNTY
11/21/2020,Bronx,344,60979,10351,1206589,3.32%,COUNTY
11/21/2020,Broome,67,4859,2477,210806,2.70%,COUNTY
11/21/2020,Cattaraugus,35,877,481,56542,7.28%,COUNTY
11/21/2020,Cayuga,6,704,239,64777,2.51%,COUNTY
11/21/2020,Chautauqua,30,1392,970,101408,3.09%,COUNTY
11/21/2020,Chemung,76,2647,868,86423,8.76%,COUNTY
11/21/2020,Chenango,12,563,268,42868,4.48%,COUNTY
11/21/2020,Clinton,6,418,463,60058,1.30%,COUNTY
11/21/2020,Columbia,10,962,342,50919,2.92%,COUNTY
11/21/2020,Cortland,14,884,590,57690,2.37%,COUNTY
11/21/2020,Delaware,9,309,154,34863,5.84%,COUNTY
11/21/2020,Dutchess,65,6634,2110,268476,3.08%,COUNTY
11/21/2020,Erie,521,21075,7823,707999,6.66%,COUNTY
11/21/2020,Essex,2,248,152,27693,1.32%,COUNTY
11/21/2020,Franklin,2,231,177,36077,1.13%,COUNTY
11/21/2020,Fulton,3,432,228,36181,1.32%,COUNTY
11/21/2020,Genesee,23,758,256,47880,8.98%,COUNTY
11/21/2020,Greene,4,626,107,31455,3.74%,COUNTY
11/21/2020,Hamilton,1,37,88,3461,1.14%,COUNTY
11/21/2020,Herkimer,11,575,581,56460,1.89%,COUNTY
11/21/2020,Jefferson,11,418,412,54817,2.67%,COUNTY
11/21/2020,Kings,479,84609,24041,2188859,1.99%,COUNTY
11/21/2020,Lewis,0,300,53,17125,0.00%,COUNTY
11/21/2020,Livingston,6,583,1377,50554,0.44%,COUNTY
11/21/2020,Madison,2,797,142,58719,1.41%,COUNTY
11/21/2020,Monroe,314,12406,11508,663752,2.73%,COUNTY
11/21/2020,Montgomery,2,378,97,39066,2.06%,COUNTY
11/21/2020,Nassau,437,56706,13335,1316076,3.28%,COUNTY
11/21/2020,New York,358,42354,25139,1832910,1.42%,COUNTY
11/21/2020,Niagara,64,3152,1633,155038,3.92%,COUNTY
11/21/2020,Oneida,43,4081,1526,279648,2.82%,COUNTY
11/21/2020,Onondaga,213,9160,7766,459946,2.74%,COUNTY
11/21/2020,Ontario,15,1087,1699,84631,0.88%,COUNTY
11/21/2020,Orange,73,15872,2316,277350,3.15%,COUNTY
11/21/2020,Orleans,7,561,119,24451,5.88%,COUNTY
11/21/2020,Oswego,23,1187,1001,84990,2.30%,COUNTY
11/21/2020,Otsego,3,508,620,46700,0.48%,COUNTY
11/21/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
11/21/2020,Putnam,6,2362,141,75084,4.26%,COUNTY
11/21/2020,Queens,493,85777,16852,1891282,2.93%,COUNTY
11/21/2020,Rensselaer,21,1515,2155,138371,0.97%,COUNTY
11/21/2020,Richmond,256,21046,5835,472603,4.39%,COUNTY
11/21/2020,Rockland,91,20602,2574,310600,3.54%,COUNTY
11/21/2020,Saratoga,29,1904,1086,173666,2.67%,COUNTY
11/21/2020,Schenectady,11,2073,673,141539,1.63%,COUNTY
11/21/2020,Schoharie,3,169,42,20325,7.14%,COUNTY
11/21/2020,Schuyler,9,262,132,16510,6.82%,COUNTY
11/21/2020,Seneca,3,243,72,24177,4.17%,COUNTY
11/21/2020,St. Lawrence,9,667,1030,111266,0.87%,COUNTY
11/21/2020,Steuben,32,1557,679,69979,4.71%,COUNTY
11/21/2020,Suffolk,532,56339,14027,1329462,3.79%,COUNTY
11/21/2020,Sullivan,13,2078,490,46534,2.65%,COUNTY
11/21/2020,Tioga,11,1024,249,38658,4.42%,COUNTY
11/21/2020,Tompkins,28,904,11529,657472,0.24%,COUNTY
11/21/2020,Ulster,19,3023,1752,148145,1.08%,COUNTY
11/21/2020,Warren,5,542,646,47831,0.77%,COUNTY
11/21/2020,Washington,4,422,203,43523,1.97%,COUNTY
11/21/2020,Wayne,11,912,371,70256,2.96%,COUNTY
11/21/2020,Westchester,372,46841,9875,1023281,3.77%,COUNTY
11/21/2020,Wyoming,4,401,128,29955,3.13%,COUNTY
11/21/2020,Yates,4,228,138,15321,2.90%,COUNTY
11/22/2020,Albany,40,5148,1827,241067,2.19%,COUNTY
11/22/2020,Allegany,10,856,274,38288,3.65%,COUNTY
11/22/2020,Bronx,337,61316,9809,1216398,3.44%,COUNTY
11/22/2020,Broome,68,4927,1555,212361,4.37%,COUNTY
11/22/2020,Cattaraugus,24,901,423,56965,5.67%,COUNTY
11/22/2020,Cayuga,31,735,1032,65809,3.00%,COUNTY
11/22/2020,Chautauqua,11,1403,400,101808,2.75%,COUNTY
11/22/2020,Chemung,55,2702,1215,87638,4.53%,COUNTY
11/22/2020,Chenango,15,578,360,43228,4.17%,COUNTY
11/22/2020,Clinton,10,428,566,60624,1.77%,COUNTY
11/22/2020,Columbia,3,965,379,51298,0.79%,COUNTY
11/22/2020,Cortland,23,907,386,58076,5.96%,COUNTY
11/22/2020,Delaware,5,314,384,35247,1.30%,COUNTY
11/22/2020,Dutchess,94,6728,2778,271254,3.38%,COUNTY
11/22/2020,Erie,497,21572,8160,716159,6.09%,COUNTY
11/22/2020,Essex,2,250,416,28109,0.48%,COUNTY
11/22/2020,Franklin,8,239,362,36439,2.21%,COUNTY
11/22/2020,Fulton,22,454,581,36762,3.79%,COUNTY
11/22/2020,Genesee,42,800,584,48464,7.19%,COUNTY
11/22/2020,Greene,7,633,387,31842,1.81%,COUNTY
11/22/2020,Hamilton,2,39,24,3485,8.33%,COUNTY
11/22/2020,Herkimer,7,582,439,56899,1.59%,COUNTY
11/22/2020,Jefferson,17,435,467,55284,3.64%,COUNTY
11/22/2020,Kings,499,85108,18796,2207655,2.65%,COUNTY
11/22/2020,Lewis,6,306,272,17397,2.21%,COUNTY
11/22/2020,Livingston,34,617,1471,52025,2.31%,COUNTY
11/22/2020,Madison,24,821,842,59561,2.85%,COUNTY
11/22/2020,Monroe,365,12771,9922,673674,3.68%,COUNTY
11/22/2020,Montgomery,18,396,829,39895,2.17%,COUNTY
11/22/2020,Nassau,421,57127,13559,1329635,3.10%,COUNTY
11/22/2020,New York,310,42664,21630,1854540,1.43%,COUNTY
11/22/2020,Niagara,61,3213,1615,156653,3.78%,COUNTY
11/22/2020,Oneida,129,4210,5470,285118,2.36%,COUNTY
11/22/2020,Onondaga,202,9362,5492,465438,3.68%,COUNTY
11/22/2020,Ontario,42,1129,1719,86350,2.44%,COUNTY
11/22/2020,Orange,115,15987,2956,280306,3.89%,COUNTY
11/22/2020,Orleans,15,576,385,24836,3.90%,COUNTY
11/22/2020,Oswego,86,1273,2332,87322,3.69%,COUNTY
11/22/2020,Otsego,21,529,686,47386,3.06%,COUNTY
11/22/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
11/22/2020,Putnam,110,2472,1647,76731,6.68%,COUNTY
11/22/2020,Queens,469,86246,15986,1907268,2.93%,COUNTY
11/22/2020,Rensselaer,13,1528,2095,140466,0.62%,COUNTY
11/22/2020,Richmond,167,21213,4009,476612,4.17%,COUNTY
11/22/2020,Rockland,106,20708,3197,313797,3.32%,COUNTY
11/22/2020,Saratoga,65,1969,2399,176065,2.71%,COUNTY
11/22/2020,Schenectady,63,2136,2009,143548,3.14%,COUNTY
11/22/2020,Schoharie,7,176,200,20525,3.50%,COUNTY
11/22/2020,Schuyler,9,271,271,16781,3.32%,COUNTY
11/22/2020,Seneca,10,253,437,24614,2.29%,COUNTY
11/22/2020,St. Lawrence,11,678,1115,112381,0.99%,COUNTY
11/22/2020,Steuben,42,1599,1807,71786,2.32%,COUNTY
11/22/2020,Suffolk,526,56865,13623,1343085,3.86%,COUNTY
11/22/2020,Sullivan,15,2093,452,46986,3.32%,COUNTY
11/22/2020,Tioga,19,1043,467,39125,4.07%,COUNTY
11/22/2020,Tompkins,32,936,7621,665093,0.42%,COUNTY
11/22/2020,Ulster,50,3073,2193,150338,2.28%,COUNTY
11/22/2020,Warren,1,543,352,48183,0.28%,COUNTY
11/22/2020,Washington,8,430,472,43995,1.69%,COUNTY
11/22/2020,Wayne,55,967,1295,71551,4.25%,COUNTY
11/22/2020,Westchester,421,47262,8343,1031624,5.05%,COUNTY
11/22/2020,Wyoming,18,419,422,30377,4.27%,COUNTY
11/22/2020,Yates,11,239,293,15614,3.75%,COUNTY
11/23/2020,Albany,85,5233,2269,243336,3.75%,COUNTY
11/23/2020,Allegany,13,869,290,38578,4.48%,COUNTY
11/23/2020,Bronx,301,61617,8453,1224851,3.56%,COUNTY
11/23/2020,Broome,56,4983,1614,213975,3.47%,COUNTY
11/23/2020,Cattaraugus,18,919,303,57268,5.94%,COUNTY
11/23/2020,Cayuga,27,762,850,66659,3.18%,COUNTY
11/23/2020,Chautauqua,11,1414,433,102241,2.54%,COUNTY
11/23/2020,Chemung,22,2724,639,88277,3.44%,COUNTY
11/23/2020,Chenango,5,583,205,43433,2.44%,COUNTY
11/23/2020,Clinton,2,430,380,61004,0.53%,COUNTY
11/23/2020,Columbia,5,970,344,51642,1.45%,COUNTY
11/23/2020,Cortland,6,913,269,58345,2.23%,COUNTY
11/23/2020,Delaware,5,319,218,35465,2.29%,COUNTY
11/23/2020,Dutchess,83,6811,2414,273668,3.44%,COUNTY
11/23/2020,Erie,301,21873,5013,721172,6.00%,COUNTY
11/23/2020,Essex,2,252,207,28316,0.97%,COUNTY
11/23/2020,Franklin,4,243,336,36775,1.19%,COUNTY
11/23/2020,Fulton,7,461,236,36998,2.97%,COUNTY
11/23/2020,Genesee,19,819,661,49125,2.87%,COUNTY
11/23/2020,Greene,13,646,337,32179,3.86%,COUNTY
11/23/2020,Hamilton,1,40,26,3511,3.85%,COUNTY
11/23/2020,Herkimer,21,603,264,57163,7.95%,COUNTY
11/23/2020,Jefferson,22,457,400,55684,5.50%,COUNTY
11/23/2020,Kings,453,85561,18642,2226297,2.43%,COUNTY
11/23/2020,Lewis,9,315,96,17493,9.38%,COUNTY
11/23/2020,Livingston,7,624,649,52674,1.08%,COUNTY
11/23/2020,Madison,15,836,468,60029,3.21%,COUNTY
11/23/2020,Monroe,283,13054,6746,680420,4.20%,COUNTY
11/23/2020,Montgomery,17,413,390,40285,4.36%,COUNTY
11/23/2020,Nassau,362,57489,12900,1342535,2.81%,COUNTY
11/23/2020,New York,317,42981,18411,1872951,1.72%,COUNTY
11/23/2020,Niagara,48,3261,698,157351,6.88%,COUNTY
11/23/2020,Oneida,82,4292,1455,286573,5.64%,COUNTY
11/23/2020,Onondaga,108,9470,3069,468507,3.52%,COUNTY
11/23/2020,Ontario,6,1135,769,87119,0.78%,COUNTY
11/23/2020,Orange,106,16093,2270,282576,4.67%,COUNTY
11/23/2020,Orleans,5,581,258,25094,1.94%,COUNTY
11/23/2020,Oswego,29,1302,841,88163,3.45%,COUNTY
11/23/2020,Otsego,23,552,371,47757,6.20%,COUNTY
11/23/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
11/23/2020,Putnam,57,2529,905,77636,6.30%,COUNTY
11/23/2020,Queens,438,86684,16910,1924178,2.59%,COUNTY
11/23/2020,Rensselaer,26,1554,754,141220,3.45%,COUNTY
11/23/2020,Richmond,219,21432,5963,482575,3.67%,COUNTY
11/23/2020,Rockland,116,20824,3071,316868,3.78%,COUNTY
11/23/2020,Saratoga,37,2006,1375,177440,2.69%,COUNTY
11/23/2020,Schenectady,53,2189,1124,144672,4.72%,COUNTY
11/23/2020,Schoharie,0,176,89,20614,0.00%,COUNTY
11/23/2020,Schuyler,3,274,75,16856,4.00%,COUNTY
11/23/2020,Seneca,7,260,290,24904,2.41%,COUNTY
11/23/2020,St. Lawrence,27,705,351,112732,7.69%,COUNTY
11/23/2020,Steuben,11,1610,718,72504,1.53%,COUNTY
11/23/2020,Suffolk,501,57366,12670,1355755,3.95%,COUNTY
11/23/2020,Sullivan,15,2108,350,47336,4.29%,COUNTY
11/23/2020,Tioga,12,1055,618,39743,1.94%,COUNTY
11/23/2020,Tompkins,17,953,12873,677966,0.13%,COUNTY
11/23/2020,Ulster,36,3109,1178,151516,3.06%,COUNTY
11/23/2020,Warren,4,547,495,48678,0.81%,COUNTY
11/23/2020,Washington,3,433,347,44342,0.86%,COUNTY
11/23/2020,Wayne,16,983,650,72201,2.46%,COUNTY
11/23/2020,Westchester,370,47632,9218,1040842,4.01%,COUNTY
11/23/2020,Wyoming,11,430,433,30810,2.54%,COUNTY
11/23/2020,Yates,3,242,110,15724,2.73%,COUNTY
11/24/2020,Albany,91,5324,2282,245618,3.99%,COUNTY
11/24/2020,Allegany,38,907,422,39000,9.00%,COUNTY
11/24/2020,Bronx,347,61964,8787,1233638,3.95%,COUNTY
11/24/2020,Broome,71,5054,2168,216143,3.27%,COUNTY
11/24/2020,Cattaraugus,37,956,577,57845,6.41%,COUNTY
11/24/2020,Cayuga,21,783,415,67074,5.06%,COUNTY
11/24/2020,Chautauqua,35,1449,1313,103554,2.67%,COUNTY
11/24/2020,Chemung,45,2769,679,88956,6.63%,COUNTY
11/24/2020,Chenango,19,602,353,43786,5.38%,COUNTY
11/24/2020,Clinton,4,434,333,61337,1.20%,COUNTY
11/24/2020,Columbia,9,979,476,52118,1.89%,COUNTY
11/24/2020,Cortland,38,951,550,58895,6.91%,COUNTY
11/24/2020,Delaware,7,326,297,35762,2.36%,COUNTY
11/24/2020,Dutchess,56,6867,1726,275394,3.24%,COUNTY
11/24/2020,Erie,685,22558,9644,730816,7.10%,COUNTY
11/24/2020,Essex,11,263,325,28641,3.38%,COUNTY
11/24/2020,Franklin,2,245,163,36938,1.23%,COUNTY
11/24/2020,Fulton,11,472,288,37286,3.82%,COUNTY
11/24/2020,Genesee,26,845,531,49656,4.90%,COUNTY
11/24/2020,Greene,9,655,288,32467,3.13%,COUNTY
11/24/2020,Hamilton,1,41,66,3577,1.52%,COUNTY
11/24/2020,Herkimer,13,616,727,57890,1.79%,COUNTY
11/24/2020,Jefferson,14,471,309,55993,4.53%,COUNTY
11/24/2020,Kings,491,86052,19803,2246100,2.48%,COUNTY
11/24/2020,Lewis,11,326,146,17639,7.53%,COUNTY
